customer,order,total_items,discount%,weekday,hour,Food%,Fresh%,Drinks%,Home%,Beauty%,Health%,Baby%,Pets%,num_orders,labels,class,input_text,target_text
0,0,0.2821407795229784,14.11,4,13,14.07,73.20333333333333,4.3566666666666665,6.2,2.1766666666666667,0.0,0.0,0.0,3.0,1,2,customer: 0; order: 0; total_items: 0.2821407795229784; discount%: 14.11; weekday: 4; hour: 13; Food%: 14.07; Fresh%: 73.20333333333333; Drinks%: 4.3566666666666665; Home%: 6.2; Beauty%: 2.1766666666666667; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 1; class: 2,3.0
2954,8545,0.137870855148342,9.79,4,14,5.535,22.285,14.155,13.215,6.705,4.44,33.655,0.0,2.0,8,3,customer: 2954; order: 8545; total_items: 0.137870855148342; discount%: 9.79; weekday: 4; hour: 14; Food%: 5.535; Fresh%: 22.285; Drinks%: 14.155; Home%: 13.215; Beauty%: 6.705; Health%: 4.44; Baby%: 33.655; Pets%: 0.0; labels: 8; class: 3,2.0
2955,8547,0.2356020942408377,1.1,6,11,20.16,30.73,0.0,47.38,1.73,0.0,0.0,0.0,1.0,2,6,customer: 2955; order: 8547; total_items: 0.2356020942408377; discount%: 1.1; weekday: 6; hour: 11; Food%: 20.16; Fresh%: 30.73; Drinks%: 0.0; Home%: 47.38; Beauty%: 1.73; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 2; class: 6,1.0
2956,8548,0.0471204188481675,0.0,5,13,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,5,1,customer: 2956; order: 8548; total_items: 0.0471204188481675; discount%: 0.0; weekday: 5; hour: 13; Food%: 0.0; Fresh%: 0.0; Drinks%: 100.0; Home%: 0.0; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 5; class: 1,1.0
2957,8549,0.1867364746945899,43.89,7,20,44.765,30.57,15.84,0.0,3.39,5.44,0.0,0.0,2.0,1,2,customer: 2957; order: 8549; total_items: 0.1867364746945899; discount%: 43.89; weekday: 7; hour: 20; Food%: 44.765; Fresh%: 30.57; Drinks%: 15.84; Home%: 0.0; Beauty%: 3.39; Health%: 5.44; Baby%: 0.0; Pets%: 0.0; labels: 1; class: 2,2.0
2958,8551,0.1762652705061082,12.86,1,19,28.25,0.0,16.925,35.65,3.88,9.02,6.279999999999999,0.0,2.0,8,3,customer: 2958; order: 8551; total_items: 0.1762652705061082; discount%: 12.86; weekday: 1; hour: 19; Food%: 28.25; Fresh%: 0.0; Drinks%: 16.925; Home%: 35.65; Beauty%: 3.88; Health%: 9.02; Baby%: 6.279999999999999; Pets%: 0.0; labels: 8; class: 3,2.0
2960,8554,0.4520069808027923,2.72,7,11,20.1,20.53,15.86,31.26,12.26,0.0,0.0,0.0,1.0,8,3,customer: 2960; order: 8554; total_items: 0.4520069808027923; discount%: 2.72; weekday: 7; hour: 11; Food%: 20.1; Fresh%: 20.53; Drinks%: 15.86; Home%: 31.26; Beauty%: 12.26; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,1.0
2961,8555,0.137870855148342,2.98,7,21,24.525,14.455000000000002,18.96,22.0,17.085,2.98,0.0,0.0,2.0,8,3,customer: 2961; order: 8555; total_items: 0.137870855148342; discount%: 2.98; weekday: 7; hour: 21; Food%: 24.525; Fresh%: 14.455000000000002; Drinks%: 18.96; Home%: 22.0; Beauty%: 17.085; Health%: 2.98; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,2.0
2962,8557,0.0959860383944153,29.48,7,11,0.0,0.0,0.0,0.0,10.24,0.0,89.76,0.0,1.0,7,8,customer: 2962; order: 8557; total_items: 0.0959860383944153; discount%: 29.48; weekday: 7; hour: 11; Food%: 0.0; Fresh%: 0.0; Drinks%: 0.0; Home%: 0.0; Beauty%: 10.24; Health%: 0.0; Baby%: 89.76; Pets%: 0.0; labels: 7; class: 8,1.0
2963,8558,0.0680628272251308,17.303333333333335,2,22,0.0,0.0,0.0,30.383333333333336,48.00333333333333,0.0,21.613333333333333,0.0,3.0,0,0,customer: 2963; order: 8558; total_items: 0.0680628272251308; discount%: 17.303333333333335; weekday: 2; hour: 22; Food%: 0.0; Fresh%: 0.0; Drinks%: 0.0; Home%: 30.383333333333336; Beauty%: 48.00333333333333; Health%: 0.0; Baby%: 21.613333333333333; Pets%: 0.0; labels: 0; class: 0,3.0
2964,8561,0.2577079697498545,11.871666666666664,4,14,20.471666666666664,4.428333333333334,31.69166666666668,8.49,31.468333333333334,3.0,0.0,0.0,6.0,8,3,customer: 2964; order: 8561; total_items: 0.2577079697498545; discount%: 11.871666666666664; weekday: 4; hour: 14; Food%: 20.471666666666664; Fresh%: 4.428333333333334; Drinks%: 31.69166666666668; Home%: 8.49; Beauty%: 31.468333333333334; Health%: 3.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,6.0
2965,8567,0.1448516579406631,17.59,1,21,11.01,0.0,0.0,46.37,6.49,0.0,36.14,0.0,1.0,2,6,customer: 2965; order: 8567; total_items: 0.1448516579406631; discount%: 17.59; weekday: 1; hour: 21; Food%: 11.01; Fresh%: 0.0; Drinks%: 0.0; Home%: 46.37; Beauty%: 6.49; Health%: 0.0; Baby%: 36.14; Pets%: 0.0; labels: 2; class: 6,1.0
2966,8568,0.0052356020942408,0.0,2,17,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,5,1,customer: 2966; order: 8568; total_items: 0.0052356020942408; discount%: 0.0; weekday: 2; hour: 17; Food%: 0.0; Fresh%: 0.0; Drinks%: 100.0; Home%: 0.0; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 5; class: 1,1.0
2967,8569,0.2928446771378709,0.931,3,12,18.495,52.804,7.956999999999999,14.748,2.389,0.6369999999999999,0.0,2.971,10.0,4,7,customer: 2967; order: 8569; total_items: 0.2928446771378709; discount%: 0.931; weekday: 3; hour: 12; Food%: 18.495; Fresh%: 52.804; Drinks%: 7.956999999999999; Home%: 14.748; Beauty%: 2.389; Health%: 0.6369999999999999; Baby%: 0.0; Pets%: 2.971; labels: 4; class: 7,10.0
2968,8579,0.1954624781849913,5.6825,1,21,11.16,16.830000000000002,38.3275,24.9875,8.695,0.0,0.0,0.0,4.0,8,3,customer: 2968; order: 8579; total_items: 0.1954624781849913; discount%: 5.6825; weekday: 1; hour: 21; Food%: 11.16; Fresh%: 16.830000000000002; Drinks%: 38.3275; Home%: 24.9875; Beauty%: 8.695; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,4.0
2969,8583,0.25043630017452,7.211250000000001,1,22,15.75125,15.29375,23.8,26.775,2.6525000000000003,0.7925,14.93625,0.0,8.0,4,7,customer: 2969; order: 8583; total_items: 0.25043630017452; discount%: 7.211250000000001; weekday: 1; hour: 22; Food%: 15.75125; Fresh%: 15.29375; Drinks%: 23.8; Home%: 26.775; Beauty%: 2.6525000000000003; Health%: 0.7925; Baby%: 14.93625; Pets%: 0.0; labels: 4; class: 7,8.0
2970,8591,0.1099476439790576,1.34,1,1,62.48,0.0,31.03,0.0,0.0,6.49,0.0,0.0,1.0,8,3,customer: 2970; order: 8591; total_items: 0.1099476439790576; discount%: 1.34; weekday: 1; hour: 1; Food%: 62.48; Fresh%: 0.0; Drinks%: 31.03; Home%: 0.0; Beauty%: 0.0; Health%: 6.49; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,1.0
2971,8592,0.2111692844677138,2.52,1,12,49.406666666666666,0.0,16.84,19.056666666666665,9.046666666666669,0.0,2.536666666666666,3.116666666666667,6.0,8,3,customer: 2971; order: 8592; total_items: 0.2111692844677138; discount%: 2.52; weekday: 1; hour: 12; Food%: 49.406666666666666; Fresh%: 0.0; Drinks%: 16.84; Home%: 19.056666666666665; Beauty%: 9.046666666666669; Health%: 0.0; Baby%: 2.536666666666666; Pets%: 3.116666666666667; labels: 8; class: 3,6.0
2972,8598,0.2530541012216405,6.611666666666667,3,15,12.645,55.12,8.5,8.65,15.083333333333334,0.0,0.0,0.0,6.0,1,2,customer: 2972; order: 8598; total_items: 0.2530541012216405; discount%: 6.611666666666667; weekday: 3; hour: 15; Food%: 12.645; Fresh%: 55.12; Drinks%: 8.5; Home%: 8.65; Beauty%: 15.083333333333334; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 1; class: 2,6.0
2974,8605,0.1398653702318623,26.252857142857145,3,12,16.307142857142857,39.73428571428571,16.497142857142858,3.622857142857143,1.8057142857142856,6.4957142857142856,14.794285714285715,0.0,7.0,1,2,customer: 2974; order: 8605; total_items: 0.1398653702318623; discount%: 26.252857142857145; weekday: 3; hour: 12; Food%: 16.307142857142857; Fresh%: 39.73428571428571; Drinks%: 16.497142857142858; Home%: 3.622857142857143; Beauty%: 1.8057142857142856; Health%: 6.4957142857142856; Baby%: 14.794285714285715; Pets%: 0.0; labels: 1; class: 2,7.0
2975,8612,0.1029668411867364,0.17,4,12,0.0,0.0,0.0,66.69,33.31,0.0,0.0,0.0,1.0,2,6,customer: 2975; order: 8612; total_items: 0.1029668411867364; discount%: 0.17; weekday: 4; hour: 12; Food%: 0.0; Fresh%: 0.0; Drinks%: 0.0; Home%: 66.69; Beauty%: 33.31; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 2; class: 6,1.0
2976,8613,0.3961605584642234,3.306666666666667,4,10,36.75333333333334,22.58666666666667,31.21666666666667,8.893333333333333,0.5499999999999999,0.0,0.0,0.0,3.0,8,3,customer: 2976; order: 8613; total_items: 0.3961605584642234; discount%: 3.306666666666667; weekday: 4; hour: 10; Food%: 36.75333333333334; Fresh%: 22.58666666666667; Drinks%: 31.21666666666667; Home%: 8.893333333333333; Beauty%: 0.5499999999999999; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,3.0
2977,8616,0.0820244328097731,0.41,6,11,0.0,0.0,88.93,0.0,11.07,0.0,0.0,0.0,1.0,5,1,customer: 2977; order: 8616; total_items: 0.0820244328097731; discount%: 0.41; weekday: 6; hour: 11; Food%: 0.0; Fresh%: 0.0; Drinks%: 88.93; Home%: 0.0; Beauty%: 11.07; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 5; class: 1,1.0
2978,8617,0.1518324607329843,4.235,7,22,29.45,42.58,13.575,10.735,3.6575,0.0,0.0,0.0,4.0,1,2,customer: 2978; order: 8617; total_items: 0.1518324607329843; discount%: 4.235; weekday: 7; hour: 22; Food%: 29.45; Fresh%: 42.58; Drinks%: 13.575; Home%: 10.735; Beauty%: 3.6575; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 1; class: 2,4.0
2980,8622,0.4310645724258289,4.006666666666667,1,21,43.56666666666667,0.0,33.56666666666666,20.746666666666663,2.12,0.0,0.0,0.0,3.0,8,3,customer: 2980; order: 8622; total_items: 0.4310645724258289; discount%: 4.006666666666667; weekday: 1; hour: 21; Food%: 43.56666666666667; Fresh%: 0.0; Drinks%: 33.56666666666666; Home%: 20.746666666666663; Beauty%: 2.12; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,3.0
2982,8626,0.4310645724258289,100.0,2,12,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,4,customer: 2982; order: 8626; total_items: 0.4310645724258289; discount%: 100.0; weekday: 2; hour: 12; Food%: 100.0; Fresh%: 0.0; Drinks%: 0.0; Home%: 0.0; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 3; class: 4,1.0
2983,8627,0.1657940663176265,4.345,3,20,25.52,41.84,17.65,9.53,1.415,3.35,0.0,0.7,2.0,1,2,customer: 2983; order: 8627; total_items: 0.1657940663176265; discount%: 4.345; weekday: 3; hour: 20; Food%: 25.52; Fresh%: 41.84; Drinks%: 17.65; Home%: 9.53; Beauty%: 1.415; Health%: 3.35; Baby%: 0.0; Pets%: 0.7; labels: 1; class: 2,2.0
2984,8629,0.4031413612565445,4.0,4,20,53.1,11.42,20.93,13.45,1.095,0.0,0.0,0.0,2.0,8,3,customer: 2984; order: 8629; total_items: 0.4031413612565445; discount%: 4.0; weekday: 4; hour: 20; Food%: 53.1; Fresh%: 11.42; Drinks%: 20.93; Home%: 13.45; Beauty%: 1.095; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,2.0
2985,8631,0.1553228621291448,5.86,4,15,13.195,2.23,57.985,9.365,0.0,0.0,0.0,17.22,2.0,5,1,customer: 2985; order: 8631; total_items: 0.1553228621291448; discount%: 5.86; weekday: 4; hour: 15; Food%: 13.195; Fresh%: 2.23; Drinks%: 57.985; Home%: 9.365; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 17.22; labels: 5; class: 1,2.0
2986,8633,0.3193717277486911,2.31,7,22,54.3475,0.515,31.385,13.7525,0.0,0.0,0.0,0.0,4.0,8,3,customer: 2986; order: 8633; total_items: 0.3193717277486911; discount%: 2.31; weekday: 7; hour: 22; Food%: 54.3475; Fresh%: 0.515; Drinks%: 31.385; Home%: 13.7525; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,4.0
2987,8637,0.1867364746945899,2.12,1,20,16.97,3.6,43.41,21.12,14.9,0.0,0.0,0.0,1.0,8,3,customer: 2987; order: 8637; total_items: 0.1867364746945899; discount%: 2.12; weekday: 1; hour: 20; Food%: 16.97; Fresh%: 3.6; Drinks%: 43.41; Home%: 21.12; Beauty%: 14.9; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,1.0
2988,8638,0.0122164048865619,25.02,7,17,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,7,8,customer: 2988; order: 8638; total_items: 0.0122164048865619; discount%: 25.02; weekday: 7; hour: 17; Food%: 0.0; Fresh%: 0.0; Drinks%: 0.0; Home%: 0.0; Beauty%: 0.0; Health%: 0.0; Baby%: 100.0; Pets%: 0.0; labels: 7; class: 8,1.0
2989,8639,0.0052356020942408,8.47,7,22,4.676666666666667,0.0,0.0,0.0,17.006666666666668,0.0,78.31666666666666,0.0,3.0,7,8,customer: 2989; order: 8639; total_items: 0.0052356020942408; discount%: 8.47; weekday: 7; hour: 22; Food%: 4.676666666666667; Fresh%: 0.0; Drinks%: 0.0; Home%: 0.0; Beauty%: 17.006666666666668; Health%: 0.0; Baby%: 78.31666666666666; Pets%: 0.0; labels: 7; class: 8,3.0
2990,8642,0.256544502617801,0.0,7,20,81.23,0.0,18.77,0.0,0.0,0.0,0.0,0.0,1.0,8,3,customer: 2990; order: 8642; total_items: 0.256544502617801; discount%: 0.0; weekday: 7; hour: 20; Food%: 81.23; Fresh%: 0.0; Drinks%: 18.77; Home%: 0.0; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,1.0
2992,8644,0.1754597932608403,7.042307692307692,2,21,27.85230769230769,43.183076923076925,12.945384615384617,6.968461538461538,7.607692307692309,1.443076923076923,0.0,0.0,13.0,4,7,customer: 2992; order: 8644; total_items: 0.1754597932608403; discount%: 7.042307692307692; weekday: 2; hour: 21; Food%: 27.85230769230769; Fresh%: 43.183076923076925; Drinks%: 12.945384615384617; Home%: 6.968461538461538; Beauty%: 7.607692307692309; Health%: 1.443076923076923; Baby%: 0.0; Pets%: 0.0; labels: 4; class: 7,13.0
2993,8657,0.2100058173356603,7.583333333333333,7,20,39.306666666666665,0.0,48.123333333333335,12.566666666666668,0.0,0.0,0.0,0.0,3.0,8,3,customer: 2993; order: 8657; total_items: 0.2100058173356603; discount%: 7.583333333333333; weekday: 7; hour: 20; Food%: 39.306666666666665; Fresh%: 0.0; Drinks%: 48.123333333333335; Home%: 12.566666666666668; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,3.0
2994,8660,0.2076788830715532,3.49,7,22,3.9,58.2,6.81,20.53,10.56,0.0,0.0,0.0,1.0,1,2,customer: 2994; order: 8660; total_items: 0.2076788830715532; discount%: 3.49; weekday: 7; hour: 22; Food%: 3.9; Fresh%: 58.2; Drinks%: 6.81; Home%: 20.53; Beauty%: 10.56; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 1; class: 2,1.0
2995,8661,0.2164048865619546,5.3025,6,19,42.12500000000001,18.6075,19.4425,15.3875,4.445,0.0,0.0,0.0,4.0,8,3,customer: 2995; order: 8661; total_items: 0.2164048865619546; discount%: 5.3025; weekday: 6; hour: 19; Food%: 42.12500000000001; Fresh%: 18.6075; Drinks%: 19.4425; Home%: 15.3875; Beauty%: 4.445; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,4.0
2998,8668,0.2949389179755672,11.595,2,23,16.255,0.0,18.03,55.435,0.0,0.0,10.275,0.0,2.0,2,6,customer: 2998; order: 8668; total_items: 0.2949389179755672; discount%: 11.595; weekday: 2; hour: 23; Food%: 16.255; Fresh%: 0.0; Drinks%: 18.03; Home%: 55.435; Beauty%: 0.0; Health%: 0.0; Baby%: 10.275; Pets%: 0.0; labels: 2; class: 6,2.0
2999,8670,0.2949389179755672,6.965,7,15,7.59,0.0,0.0,70.12,16.0825,1.4975,0.0,4.71,4.0,2,6,customer: 2999; order: 8670; total_items: 0.2949389179755672; discount%: 6.965; weekday: 7; hour: 15; Food%: 7.59; Fresh%: 0.0; Drinks%: 0.0; Home%: 70.12; Beauty%: 16.0825; Health%: 1.4975; Baby%: 0.0; Pets%: 4.71; labels: 2; class: 6,4.0
3000,8674,0.1192553810354857,10.121666666666668,7,19,41.321666666666665,0.0,25.524999999999995,2.7116666666666664,6.385000000000001,2.8466666666666662,6.54,14.67,6.0,8,3,customer: 3000; order: 8674; total_items: 0.1192553810354857; discount%: 10.121666666666668; weekday: 7; hour: 19; Food%: 41.321666666666665; Fresh%: 0.0; Drinks%: 25.524999999999995; Home%: 2.7116666666666664; Beauty%: 6.385000000000001; Health%: 2.8466666666666662; Baby%: 6.54; Pets%: 14.67; labels: 8; class: 3,6.0
3001,8680,0.3403141361256545,5.19,1,13,30.19,11.25,14.49,8.26,11.89,0.0,23.93,0.0,1.0,8,3,customer: 3001; order: 8680; total_items: 0.3403141361256545; discount%: 5.19; weekday: 1; hour: 13; Food%: 30.19; Fresh%: 11.25; Drinks%: 14.49; Home%: 8.26; Beauty%: 11.89; Health%: 0.0; Baby%: 23.93; Pets%: 0.0; labels: 8; class: 3,1.0
3003,8682,0.0122164048865619,21.01,3,16,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,7,8,customer: 3003; order: 8682; total_items: 0.0122164048865619; discount%: 21.01; weekday: 3; hour: 16; Food%: 0.0; Fresh%: 0.0; Drinks%: 0.0; Home%: 0.0; Beauty%: 0.0; Health%: 0.0; Baby%: 100.0; Pets%: 0.0; labels: 7; class: 8,1.0
3004,8683,0.2478184991273996,9.9325,4,17,16.9725,0.805,18.355,17.4725,16.3275,0.0,24.365,0.0,4.0,8,3,customer: 3004; order: 8683; total_items: 0.2478184991273996; discount%: 9.9325; weekday: 4; hour: 17; Food%: 16.9725; Fresh%: 0.805; Drinks%: 18.355; Home%: 17.4725; Beauty%: 16.3275; Health%: 0.0; Baby%: 24.365; Pets%: 0.0; labels: 8; class: 3,4.0
3005,8687,0.1623036649214659,4.3,3,17,25.445000000000004,14.415,48.02,4.366666666666667,4.59,3.1633333333333336,0.0,0.0,6.0,5,1,customer: 3005; order: 8687; total_items: 0.1623036649214659; discount%: 4.3; weekday: 3; hour: 17; Food%: 25.445000000000004; Fresh%: 14.415; Drinks%: 48.02; Home%: 4.366666666666667; Beauty%: 4.59; Health%: 3.1633333333333336; Baby%: 0.0; Pets%: 0.0; labels: 5; class: 1,6.0
3006,8693,0.016870273414776,5.333333333333333,2,1,1.14,0.0,13.306666666666668,3.0,2.3633333333333333,0.0,80.19333333333333,0.0,3.0,7,8,customer: 3006; order: 8693; total_items: 0.016870273414776; discount%: 5.333333333333333; weekday: 2; hour: 1; Food%: 1.14; Fresh%: 0.0; Drinks%: 13.306666666666668; Home%: 3.0; Beauty%: 2.3633333333333333; Health%: 0.0; Baby%: 80.19333333333333; Pets%: 0.0; labels: 7; class: 8,3.0
3007,8696,0.1727748691099476,10.525,1,14,8.985,0.0,10.79,31.74,8.135,0.0,40.35,0.0,4.0,2,6,customer: 3007; order: 8696; total_items: 0.1727748691099476; discount%: 10.525; weekday: 1; hour: 14; Food%: 8.985; Fresh%: 0.0; Drinks%: 10.79; Home%: 31.74; Beauty%: 8.135; Health%: 0.0; Baby%: 40.35; Pets%: 0.0; labels: 2; class: 6,4.0
3008,8700,0.256544502617801,1.82,7,18,18.28,45.465,15.38,7.05,13.825,0.0,0.0,0.0,2.0,1,2,customer: 3008; order: 8700; total_items: 0.256544502617801; discount%: 1.82; weekday: 7; hour: 18; Food%: 18.28; Fresh%: 45.465; Drinks%: 15.38; Home%: 7.05; Beauty%: 13.825; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 1; class: 2,2.0
3009,8702,0.075043630017452,49.42,2,14,0.0,0.0,26.86,0.0,73.14,0.0,0.0,0.0,1.0,0,0,customer: 3009; order: 8702; total_items: 0.075043630017452; discount%: 49.42; weekday: 2; hour: 14; Food%: 0.0; Fresh%: 0.0; Drinks%: 26.86; Home%: 0.0; Beauty%: 73.14; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 0; class: 0,1.0
3010,8703,0.2198952879581152,2.2875,7,20,32.82,56.1675,7.1925,2.565,1.255,0.0,0.0,0.0,4.0,1,2,customer: 3010; order: 8703; total_items: 0.2198952879581152; discount%: 2.2875; weekday: 7; hour: 20; Food%: 32.82; Fresh%: 56.1675; Drinks%: 7.1925; Home%: 2.565; Beauty%: 1.255; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 1; class: 2,4.0
3011,8707,0.1588132635253054,2.56,1,14,63.67,0.0,18.02,12.93,5.39,0.0,0.0,0.0,1.0,8,3,customer: 3011; order: 8707; total_items: 0.1588132635253054; discount%: 2.56; weekday: 1; hour: 14; Food%: 63.67; Fresh%: 0.0; Drinks%: 18.02; Home%: 12.93; Beauty%: 5.39; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,1.0
3012,8708,0.2181500872600349,8.675,7,20,15.4,67.2175,3.53,8.585,5.265,0.0,0.0,0.0,4.0,1,2,customer: 3012; order: 8708; total_items: 0.2181500872600349; discount%: 8.675; weekday: 7; hour: 20; Food%: 15.4; Fresh%: 67.2175; Drinks%: 3.53; Home%: 8.585; Beauty%: 5.265; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 1; class: 2,4.0
3013,8712,0.1588132635253054,6.65,1,23,13.41,17.55,5.29,33.0,30.75,0.0,0.0,0.0,1.0,2,6,customer: 3013; order: 8712; total_items: 0.1588132635253054; discount%: 6.65; weekday: 1; hour: 23; Food%: 13.41; Fresh%: 17.55; Drinks%: 5.29; Home%: 33.0; Beauty%: 30.75; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 2; class: 6,1.0
3014,8713,0.1561283393744127,20.49769230769231,2,13,20.04846153846153,46.784615384615385,8.794615384615385,5.390769230769231,0.5307692307692308,0.0,0.0,14.66846153846154,13.0,4,7,customer: 3014; order: 8713; total_items: 0.1561283393744127; discount%: 20.49769230769231; weekday: 2; hour: 13; Food%: 20.04846153846153; Fresh%: 46.784615384615385; Drinks%: 8.794615384615385; Home%: 5.390769230769231; Beauty%: 0.5307692307692308; Health%: 0.0; Baby%: 0.0; Pets%: 14.66846153846154; labels: 4; class: 7,13.0
3015,8726,0.3403141361256545,7.14,1,23,20.39,21.37,11.34,44.59,2.32,0.0,0.0,0.0,1.0,2,6,customer: 3015; order: 8726; total_items: 0.3403141361256545; discount%: 7.14; weekday: 1; hour: 23; Food%: 20.39; Fresh%: 21.37; Drinks%: 11.34; Home%: 44.59; Beauty%: 2.32; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 2; class: 6,1.0
3016,8727,0.2356020942408377,3.38,7,15,29.625,0.0,37.35,16.785,16.245,0.0,0.0,0.0,2.0,8,3,customer: 3016; order: 8727; total_items: 0.2356020942408377; discount%: 3.38; weekday: 7; hour: 15; Food%: 29.625; Fresh%: 0.0; Drinks%: 37.35; Home%: 16.785; Beauty%: 16.245; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,2.0
3017,8729,0.1504363001745201,6.346,7,18,22.786,36.208000000000006,40.102,0.904,0.0,0.0,0.0,0.0,5.0,1,2,customer: 3017; order: 8729; total_items: 0.1504363001745201; discount%: 6.346; weekday: 7; hour: 18; Food%: 22.786; Fresh%: 36.208000000000006; Drinks%: 40.102; Home%: 0.904; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 1; class: 2,5.0
3018,8734,0.3233607579157317,3.885714285714285,7,11,24.987142857142857,8.26,18.6,22.67428571428572,16.2,1.11,1.207142857142857,6.962857142857144,7.0,8,3,customer: 3018; order: 8734; total_items: 0.3233607579157317; discount%: 3.885714285714285; weekday: 7; hour: 11; Food%: 24.987142857142857; Fresh%: 8.26; Drinks%: 18.6; Home%: 22.67428571428572; Beauty%: 16.2; Health%: 1.11; Baby%: 1.207142857142857; Pets%: 6.962857142857144; labels: 8; class: 3,7.0
3019,8741,0.0820244328097731,0.0,6,19,60.85,4.78,9.95,0.0,17.63,6.79,0.0,0.0,1.0,8,3,customer: 3019; order: 8741; total_items: 0.0820244328097731; discount%: 0.0; weekday: 6; hour: 19; Food%: 60.85; Fresh%: 4.78; Drinks%: 9.95; Home%: 0.0; Beauty%: 17.63; Health%: 6.79; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,1.0
3020,8742,0.2722513089005235,5.82,3,16,25.0375,24.2025,21.515,23.3575,3.34,0.0,0.0,2.55,4.0,8,3,customer: 3020; order: 8742; total_items: 0.2722513089005235; discount%: 5.82; weekday: 3; hour: 16; Food%: 25.0375; Fresh%: 24.2025; Drinks%: 21.515; Home%: 23.3575; Beauty%: 3.34; Health%: 0.0; Baby%: 0.0; Pets%: 2.55; labels: 8; class: 3,4.0
3022,8747,0.2059336823734729,10.3,2,19,19.6675,18.4375,26.835,31.41,0.0,2.0675,1.5825,0.0,4.0,8,3,customer: 3022; order: 8747; total_items: 0.2059336823734729; discount%: 10.3; weekday: 2; hour: 19; Food%: 19.6675; Fresh%: 18.4375; Drinks%: 26.835; Home%: 31.41; Beauty%: 0.0; Health%: 2.0675; Baby%: 1.5825; Pets%: 0.0; labels: 8; class: 3,4.0
3023,8751,0.2914485165794066,28.71,5,7,20.575,0.0,15.165,64.26,0.0,0.0,0.0,0.0,2.0,2,6,customer: 3023; order: 8751; total_items: 0.2914485165794066; discount%: 28.71; weekday: 5; hour: 7; Food%: 20.575; Fresh%: 0.0; Drinks%: 15.165; Home%: 64.26; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 2; class: 6,2.0
3024,8753,0.2041884816753927,21.795,2,21,45.67,0.0,26.385,24.385,3.56,0.0,0.0,0.0,2.0,8,3,customer: 3024; order: 8753; total_items: 0.2041884816753927; discount%: 21.795; weekday: 2; hour: 21; Food%: 45.67; Fresh%: 0.0; Drinks%: 26.385; Home%: 24.385; Beauty%: 3.56; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,2.0
